Log Time,kerberos,Bat
2025-02-15 20:45:40,laptiev,3.691667
2025-02-15 20:45:06,laptiev,3.695
2025-02-15 20:44:31,laptiev,3.768333
2025-02-15 20:43:57,laptiev,3.765
2025-02-15 20:43:23,laptiev,3.691667
2025-02-15 20:42:49,laptiev,3.768333
2025-02-15 20:42:15,laptiev,3.771667
2025-02-15 20:41:41,laptiev,3.763333
2025-02-15 20:41:07,laptiev,3.698334
2025-02-15 20:40:33,laptiev,3.691667
2025-02-15 20:39:59,laptiev,3.695
2025-02-15 20:39:24,laptiev,3.77
2025-02-15 20:38:50,laptiev,3.771667
2025-02-15 20:38:16,laptiev,3.771667
2025-02-15 20:37:42,laptiev,3.696666
2025-02-15 20:37:08,laptiev,3.771667
2025-02-15 20:36:34,laptiev,3.77
2025-02-15 20:36:00,laptiev,3.698334
2025-02-15 20:35:26,laptiev,3.695
2025-02-15 20:34:52,laptiev,3.771667
2025-02-15 20:34:18,laptiev,3.698334
2025-02-15 20:33:43,laptiev,3.771667
2025-02-15 20:33:09,laptiev,3.698334
2025-02-15 20:32:35,laptiev,3.701667
2025-02-15 20:32:01,laptiev,3.771667
2025-02-15 20:31:27,laptiev,3.773333
2025-02-15 20:30:53,laptiev,3.701667
2025-02-15 20:30:19,laptiev,3.701667
2025-02-15 20:29:45,laptiev,3.696666
2025-02-15 20:29:10,laptiev,3.705
2025-02-15 20:28:36,laptiev,3.771667
2025-02-15 20:28:02,laptiev,3.703333
2025-02-15 20:27:28,laptiev,3.701667
2025-02-15 20:26:54,laptiev,3.775
2025-02-15 20:26:20,laptiev,3.773333
2025-02-15 20:25:46,laptiev,3.705
2025-02-15 20:25:12,laptiev,3.706667
2025-02-15 20:24:37,laptiev,3.78
2025-02-15 20:24:03,laptiev,3.775
2025-02-15 20:23:29,laptiev,3.703333
2025-02-15 20:22:55,laptiev,3.775
2025-02-15 20:22:21,laptiev,3.706667
2025-02-15 20:21:47,laptiev,3.705
2025-02-15 20:21:13,laptiev,3.705
2025-02-15 20:20:39,laptiev,3.705
2025-02-15 20:20:04,laptiev,3.706667
2025-02-15 20:19:30,laptiev,3.706667
2025-02-15 20:18:56,laptiev,3.706667
2025-02-15 20:18:22,laptiev,3.78
2025-02-15 20:17:48,laptiev,3.701667
2025-02-15 20:17:14,laptiev,3.705
2025-02-15 20:16:39,laptiev,3.78
2025-02-15 20:16:05,laptiev,3.703333
2025-02-15 20:15:31,laptiev,3.706667
2025-02-15 20:14:57,laptiev,3.78
2025-02-15 20:14:23,laptiev,3.706667
2025-02-15 20:13:49,laptiev,3.705
2025-02-15 20:13:15,laptiev,3.78
2025-02-15 20:12:41,laptiev,3.706667
2025-02-15 20:12:06,laptiev,3.708333
2025-02-15 20:11:32,laptiev,3.705
2025-02-15 20:10:58,laptiev,3.708333
2025-02-15 20:10:24,laptiev,3.706667
2025-02-15 20:09:50,laptiev,3.706667
2025-02-15 20:09:15,laptiev,3.708333
2025-02-15 20:08:41,laptiev,3.706667
2025-02-15 20:08:07,laptiev,3.78
2025-02-15 20:07:33,laptiev,3.708333
2025-02-15 20:06:59,laptiev,3.78
2025-02-15 20:06:25,laptiev,3.708333
2025-02-15 20:05:51,laptiev,3.706667
2025-02-15 20:05:16,laptiev,3.783333
2025-02-15 20:04:42,laptiev,3.78
2025-02-15 20:04:08,laptiev,3.708333
2025-02-15 20:03:34,laptiev,3.706667
2025-02-15 20:03:00,laptiev,3.713333
2025-02-15 20:02:26,laptiev,3.786667
2025-02-15 20:01:52,laptiev,3.783333
2025-02-15 20:01:18,laptiev,3.708333
2025-02-15 20:00:44,laptiev,3.713333
2025-02-15 20:00:09,laptiev,3.783333
2025-02-15 19:59:35,laptiev,3.711667
2025-02-15 19:59:01,laptiev,3.708333
2025-02-15 19:58:27,laptiev,3.713333
2025-02-15 19:57:53,laptiev,3.716667
2025-02-15 19:57:19,laptiev,3.786667
2025-02-15 19:56:45,laptiev,3.711667
2025-02-15 19:56:10,laptiev,3.713333
2025-02-15 19:55:36,laptiev,3.786667
2025-02-15 19:55:02,laptiev,3.716667
2025-02-15 19:54:28,laptiev,3.716667
2025-02-15 19:53:54,laptiev,3.711667
2025-02-15 19:53:20,laptiev,3.713333
2025-02-15 19:52:45,laptiev,3.718333
2025-02-15 19:52:11,laptiev,3.716667
2025-02-15 19:51:37,laptiev,3.716667
2025-02-15 19:51:03,laptiev,3.713333
2025-02-15 19:50:29,laptiev,3.716667
2025-02-15 19:49:55,laptiev,3.791667
2025-02-15 19:49:21,laptiev,3.716667
2025-02-15 19:48:47,laptiev,3.79
2025-02-15 19:48:13,laptiev,3.716667
2025-02-15 19:47:39,laptiev,3.713333
2025-02-15 19:47:04,laptiev,3.716667
2025-02-15 19:46:30,laptiev,3.795
2025-02-15 19:45:56,laptiev,3.72
2025-02-15 19:45:22,laptiev,3.795
2025-02-15 19:44:48,laptiev,3.723333
2025-02-15 19:44:14,laptiev,3.791667
2025-02-15 19:43:40,laptiev,3.716667
2025-02-15 19:43:06,laptiev,3.723333
2025-02-15 19:42:32,laptiev,3.79
2025-02-15 19:41:58,laptiev,3.716667
2025-02-15 19:41:23,laptiev,3.723333
2025-02-15 19:40:49,laptiev,3.72
2025-02-15 19:40:15,laptiev,3.723333
2025-02-15 19:39:41,laptiev,3.795
2025-02-15 19:39:07,laptiev,3.795
2025-02-15 19:38:33,laptiev,3.725
2025-02-15 19:37:59,laptiev,3.723333
2025-02-15 19:37:24,laptiev,3.725
2025-02-15 19:36:50,laptiev,3.796667
2025-02-15 19:36:16,laptiev,3.796667
2025-02-15 19:35:42,laptiev,3.795
2025-02-15 19:35:08,laptiev,3.723333
2025-02-15 19:34:34,laptiev,3.795
2025-02-15 19:34:00,laptiev,3.795
2025-02-15 19:33:26,laptiev,3.725
2025-02-15 19:32:52,laptiev,3.725
2025-02-15 19:32:17,laptiev,3.723333
2025-02-15 19:31:43,laptiev,3.798333
2025-02-15 19:31:09,laptiev,3.723333
2025-02-15 19:30:35,laptiev,3.725
2025-02-15 19:30:01,laptiev,3.801666
2025-02-15 19:29:27,laptiev,3.798333
2025-02-15 19:28:53,laptiev,3.723333
2025-02-15 19:28:18,laptiev,3.725
2025-02-15 19:27:44,laptiev,3.798333
2025-02-15 19:27:10,laptiev,3.723333
2025-02-15 19:26:36,laptiev,3.725
2025-02-15 19:26:02,laptiev,3.723333
2025-02-15 19:25:28,laptiev,3.723333
2025-02-15 19:24:54,laptiev,3.723333
2025-02-15 19:24:19,laptiev,3.723333
2025-02-15 19:23:45,laptiev,3.801666
2025-02-15 19:23:11,laptiev,3.801666
2025-02-15 19:22:37,laptiev,3.801666
2025-02-15 19:22:03,laptiev,3.728333
2025-02-15 19:21:29,laptiev,3.725
2025-02-15 19:20:55,laptiev,3.798333
2025-02-15 19:20:21,laptiev,3.728333
2025-02-15 19:19:46,laptiev,3.725
2025-02-15 19:19:12,laptiev,3.73
2025-02-15 19:18:38,laptiev,3.73
2025-02-15 19:18:04,laptiev,3.801666
2025-02-15 19:17:30,laptiev,3.73
2025-02-15 19:16:56,laptiev,3.73
2025-02-15 19:16:22,laptiev,3.731667
2025-02-15 19:15:47,laptiev,3.801666
2025-02-15 19:15:13,laptiev,3.728333
2025-02-15 19:14:39,laptiev,3.73
2025-02-15 19:14:05,laptiev,3.801666
2025-02-15 19:13:31,laptiev,3.733333
2025-02-15 19:12:57,laptiev,3.811666
2025-02-15 19:12:23,laptiev,3.805
2025-02-15 19:11:49,laptiev,3.733333
2025-02-15 19:11:15,laptiev,3.733333
2025-02-15 19:10:40,laptiev,3.811666
2025-02-15 19:10:06,laptiev,3.805
2025-02-15 19:09:32,laptiev,3.733333
2025-02-15 19:08:58,laptiev,3.735
2025-02-15 19:08:24,laptiev,3.73
2025-02-15 19:07:50,laptiev,3.735
2025-02-15 19:07:16,laptiev,3.811666
2025-02-15 19:06:41,laptiev,3.731667
2025-02-15 19:06:07,laptiev,3.811666
2025-02-15 19:05:33,laptiev,3.741667
2025-02-15 19:04:59,laptiev,3.733333
2025-02-15 19:04:25,laptiev,3.811666
2025-02-15 19:03:51,laptiev,3.811666
2025-02-15 19:03:17,laptiev,3.741667
2025-02-15 19:02:43,laptiev,3.741667
2025-02-15 19:02:08,laptiev,3.811666
2025-02-15 19:01:34,laptiev,3.736667
2025-02-15 19:01:00,laptiev,3.741667
2025-02-15 19:00:26,laptiev,3.741667
2025-02-15 18:59:52,laptiev,3.811666
2025-02-15 18:59:18,laptiev,3.811666
2025-02-15 18:58:44,laptiev,3.741667
2025-02-15 18:58:10,laptiev,3.741667
2025-02-15 18:57:35,laptiev,3.741667
2025-02-15 18:57:01,laptiev,3.736667
2025-02-15 18:56:27,laptiev,3.741667
2025-02-15 18:55:53,laptiev,3.813334
2025-02-15 18:55:19,laptiev,3.741667
2025-02-15 18:54:45,laptiev,3.815
2025-02-15 18:54:11,laptiev,3.815
2025-02-15 18:53:37,laptiev,3.743333
2025-02-15 18:53:03,laptiev,3.813334
2025-02-15 18:52:29,laptiev,3.815
2025-02-15 18:51:55,laptiev,3.815
2025-02-15 18:51:21,laptiev,3.743333
2025-02-15 18:50:46,laptiev,3.815
2025-02-15 18:50:12,laptiev,3.815
2025-02-15 18:49:38,laptiev,3.815
2025-02-15 18:49:04,laptiev,3.741667
2025-02-15 18:48:30,laptiev,3.741667
2025-02-15 18:47:56,laptiev,3.743333
2025-02-15 18:47:22,laptiev,3.746666
2025-02-15 18:46:47,laptiev,3.746666
2025-02-15 18:46:13,laptiev,3.745
2025-02-15 18:45:39,laptiev,3.818333
2025-02-15 18:45:05,laptiev,3.818333
2025-02-15 18:44:31,laptiev,3.818333
2025-02-15 18:43:57,laptiev,3.745
2025-02-15 18:43:23,laptiev,3.745
2025-02-15 18:42:48,laptiev,3.818333
2025-02-15 18:42:14,laptiev,3.745
2025-02-15 18:41:40,laptiev,3.821667
2025-02-15 18:41:06,laptiev,3.748333
2025-02-15 18:40:32,laptiev,3.746666
2025-02-15 18:39:58,laptiev,3.748333
2025-02-15 18:39:24,laptiev,3.818333
2025-02-15 18:38:50,laptiev,3.748333
2025-02-15 18:38:16,laptiev,3.748333
2025-02-15 18:37:41,laptiev,3.82
2025-02-15 18:37:07,laptiev,3.748333
2025-02-15 18:36:33,laptiev,3.746666
2025-02-15 18:35:59,laptiev,3.746666
2025-02-15 18:35:25,laptiev,3.746666
2025-02-15 18:34:51,laptiev,3.818333
2025-02-15 18:34:17,laptiev,3.748333
2025-02-15 18:33:42,laptiev,3.823333
2025-02-15 18:33:08,laptiev,3.748333
2025-02-15 18:32:34,laptiev,3.748333
2025-02-15 18:32:00,laptiev,3.825
2025-02-15 18:31:26,laptiev,3.753334
2025-02-15 18:30:52,laptiev,3.821667
2025-02-15 18:30:18,laptiev,3.753334
2025-02-15 18:29:44,laptiev,3.753334
2025-02-15 18:29:10,laptiev,3.753334
2025-02-15 18:28:35,laptiev,3.828333
2025-02-15 18:28:01,laptiev,3.753334
2025-02-15 18:27:27,laptiev,3.83
2025-02-15 18:26:53,laptiev,3.825
2025-02-15 18:26:19,laptiev,3.755
2025-02-15 18:25:45,laptiev,3.756667
2025-02-15 18:25:11,laptiev,3.83
2025-02-15 18:24:37,laptiev,3.83
2025-02-15 18:24:03,laptiev,3.83
2025-02-15 18:23:29,laptiev,3.755
2025-02-15 18:22:55,laptiev,3.753334
2025-02-15 18:22:20,laptiev,3.755
2025-02-15 18:21:46,laptiev,3.83
2025-02-15 18:21:12,laptiev,3.83
2025-02-15 18:20:38,laptiev,3.758333
2025-02-15 18:20:04,laptiev,3.76
2025-02-15 18:19:30,laptiev,3.83
2025-02-15 18:18:56,laptiev,3.83
2025-02-15 18:18:21,laptiev,3.755
2025-02-15 18:17:47,laptiev,3.755
2025-02-15 18:17:13,laptiev,3.756667
2025-02-15 18:16:39,laptiev,3.758333
2025-02-15 18:16:05,laptiev,3.758333
2025-02-15 18:15:30,laptiev,3.76
2025-02-15 18:14:56,laptiev,3.833333
2025-02-15 18:14:22,laptiev,3.76
2025-02-15 18:13:48,laptiev,3.83
2025-02-15 18:13:13,laptiev,3.76
2025-02-15 18:12:38,laptiev,3.76
2025-02-15 18:12:04,laptiev,3.76
2025-02-15 18:11:30,laptiev,3.833333
2025-02-15 18:10:56,laptiev,3.763333
2025-02-15 18:10:22,laptiev,3.76
2025-02-15 18:09:48,laptiev,3.833333
2025-02-15 18:09:14,laptiev,3.833333
2025-02-15 18:08:40,laptiev,3.76
2025-02-15 18:08:06,laptiev,3.76
2025-02-15 18:07:31,laptiev,3.763333
2025-02-15 18:06:57,laptiev,3.833333
2025-02-15 18:06:23,laptiev,3.833333
2025-02-15 18:05:49,laptiev,3.833333
2025-02-15 18:05:15,laptiev,3.763333
2025-02-15 18:04:41,laptiev,3.833333
2025-02-15 18:04:07,laptiev,3.76
2025-02-15 18:03:33,laptiev,3.836667
2025-02-15 18:02:59,laptiev,3.835
2025-02-15 18:02:25,laptiev,3.835
2025-02-15 18:01:51,laptiev,3.763333
2025-02-15 18:01:17,laptiev,3.833333
2025-02-15 18:00:43,laptiev,3.763333
2025-02-15 18:00:09,laptiev,3.833333
2025-02-15 17:59:35,laptiev,3.763333
2025-02-15 17:59:00,laptiev,3.768333
2025-02-15 17:58:26,laptiev,3.77
2025-02-15 17:57:52,laptiev,3.836667
2025-02-15 17:57:18,laptiev,3.765
2025-02-15 17:56:44,laptiev,3.768333
2025-02-15 17:56:10,laptiev,3.836667
2025-02-15 17:55:36,laptiev,3.771667
2025-02-15 17:55:01,laptiev,3.765
2025-02-15 17:54:27,laptiev,3.763333
2025-02-15 17:53:53,laptiev,3.765
2025-02-15 17:53:19,laptiev,3.84
2025-02-15 17:52:45,laptiev,3.838333
2025-02-15 17:52:11,laptiev,3.771667
2025-02-15 17:51:37,laptiev,3.768333
2025-02-15 17:51:02,laptiev,3.771667
2025-02-15 17:50:27,laptiev,3.768333
2025-02-15 17:49:53,laptiev,3.843333
2025-02-15 17:49:19,laptiev,3.838333
2025-02-15 17:48:45,laptiev,3.845
2025-02-15 17:48:11,laptiev,3.845
2025-02-15 17:47:37,laptiev,3.771667
2025-02-15 17:47:02,laptiev,3.768333
2025-02-15 17:46:28,laptiev,3.771667
2025-02-15 17:45:54,laptiev,3.773333
2025-02-15 17:45:20,laptiev,3.845
2025-02-15 17:44:46,laptiev,3.845
2025-02-15 17:44:12,laptiev,3.771667
2025-02-15 17:43:38,laptiev,3.848333
2025-02-15 17:43:04,laptiev,3.843333
2025-02-15 17:42:30,laptiev,3.773333
2025-02-15 17:41:55,laptiev,3.771667
2025-02-15 17:41:21,laptiev,3.775
2025-02-15 17:40:47,laptiev,3.771667
2025-02-15 17:40:13,laptiev,3.77
2025-02-15 17:39:39,laptiev,3.846667
2025-02-15 17:39:05,laptiev,3.848333
2025-02-15 17:38:31,laptiev,3.843333
2025-02-15 17:37:57,laptiev,3.771667
2025-02-15 17:37:22,laptiev,3.775
2025-02-15 17:36:48,laptiev,3.848333
2025-02-15 17:36:14,laptiev,3.775
2025-02-15 17:35:40,laptiev,3.848333
2025-02-15 17:35:06,laptiev,3.848333
2025-02-15 17:34:32,laptiev,3.78
2025-02-15 17:33:58,laptiev,3.848333
2025-02-15 17:33:24,laptiev,3.776667
2025-02-15 17:32:50,laptiev,3.848333
2025-02-15 17:32:16,laptiev,3.775
2025-02-15 17:31:41,laptiev,3.78
2025-02-15 17:31:07,laptiev,3.78
2025-02-15 17:30:33,laptiev,3.78
2025-02-15 17:29:59,laptiev,3.85
2025-02-15 17:29:25,laptiev,3.848333
2025-02-15 17:28:51,laptiev,3.776667
2025-02-15 17:28:17,laptiev,3.85
2025-02-15 17:27:43,laptiev,3.851667
2025-02-15 17:27:09,laptiev,3.78
2025-02-15 17:26:35,laptiev,3.85
2025-02-15 17:26:00,laptiev,3.78
2025-02-15 17:25:26,laptiev,3.776667
2025-02-15 17:24:52,laptiev,3.78
2025-02-15 17:24:18,laptiev,3.851667
2025-02-15 17:23:44,laptiev,3.855
2025-02-15 17:23:10,laptiev,3.85
2025-02-15 17:22:36,laptiev,3.78
2025-02-15 17:22:02,laptiev,3.855
2025-02-15 17:21:28,laptiev,3.78
2025-02-15 17:20:54,laptiev,3.851667
2025-02-15 17:20:19,laptiev,3.78
2025-02-15 17:19:45,laptiev,3.78
2025-02-15 17:19:11,laptiev,3.78
2025-02-15 17:18:37,laptiev,3.783333
2025-02-15 17:18:03,laptiev,3.783333
2025-02-15 17:17:29,laptiev,3.855
2025-02-15 17:16:55,laptiev,3.785
2025-02-15 17:16:20,laptiev,3.78
2025-02-15 17:15:46,laptiev,3.86
2025-02-15 17:15:12,laptiev,3.856667
2025-02-15 17:14:38,laptiev,3.78
2025-02-15 17:14:04,laptiev,3.786667
2025-02-15 17:13:30,laptiev,3.86
2025-02-15 17:12:56,laptiev,3.86
2025-02-15 17:12:22,laptiev,3.858333
2025-02-15 17:11:48,laptiev,3.786667
2025-02-15 17:11:14,laptiev,3.786667
2025-02-15 17:10:40,laptiev,3.786667
2025-02-15 17:10:05,laptiev,3.86
2025-02-15 17:09:31,laptiev,3.783333
2025-02-15 17:08:57,laptiev,3.783333
2025-02-15 17:08:23,laptiev,3.783333
2025-02-15 17:07:49,laptiev,3.86
2025-02-15 17:07:15,laptiev,3.79
2025-02-15 17:06:40,laptiev,3.786667
2025-02-15 17:06:06,laptiev,3.79
2025-02-15 17:05:32,laptiev,3.79
2025-02-15 17:04:58,laptiev,3.791667
2025-02-15 17:04:24,laptiev,3.865
2025-02-15 17:03:50,laptiev,3.863333
2025-02-15 17:03:16,laptiev,3.786667
2025-02-15 17:02:42,laptiev,3.79
2025-02-15 17:02:08,laptiev,3.791667
2025-02-15 17:01:34,laptiev,3.866667
2025-02-15 17:01:00,laptiev,3.863333
2025-02-15 17:00:26,laptiev,3.791667
2025-02-15 16:59:52,laptiev,3.795
2025-02-15 16:59:18,laptiev,3.866667
2025-02-15 16:58:44,laptiev,3.796667
2025-02-15 16:58:09,laptiev,3.795
2025-02-15 16:57:35,laptiev,3.795
2025-02-15 16:57:01,laptiev,3.79
2025-02-15 16:56:27,laptiev,3.795
2025-02-15 16:55:53,laptiev,3.796667
2025-02-15 16:55:19,laptiev,3.79
2025-02-15 16:54:44,laptiev,3.795
2025-02-15 16:54:10,laptiev,3.795
2025-02-15 16:53:36,laptiev,3.79
2025-02-15 16:53:02,laptiev,3.866667
2025-02-15 16:52:28,laptiev,3.866667
2025-02-15 16:51:54,laptiev,3.796667
2025-02-15 16:51:20,laptiev,3.791667
2025-02-15 16:50:46,laptiev,3.795
2025-02-15 16:50:11,laptiev,3.868334
2025-02-15 16:49:37,laptiev,3.866667
2025-02-15 16:49:03,laptiev,3.796667
2025-02-15 16:48:29,laptiev,3.795
2025-02-15 16:47:55,laptiev,3.866667
2025-02-15 16:47:21,laptiev,3.798333
2025-02-15 16:46:47,laptiev,3.798333
2025-02-15 16:46:12,laptiev,3.798333
2025-02-15 16:45:38,laptiev,3.868334
2025-02-15 16:45:04,laptiev,3.796667
2025-02-15 16:44:30,laptiev,3.868334
2025-02-15 16:43:56,laptiev,3.87
2025-02-15 16:43:22,laptiev,3.801666
2025-02-15 16:42:48,laptiev,3.801666
2025-02-15 16:42:14,laptiev,3.801666
2025-02-15 16:41:40,laptiev,3.868334
2025-02-15 16:41:06,laptiev,3.798333
2025-02-15 16:40:31,laptiev,3.801666
2025-02-15 16:39:57,laptiev,3.801666
2025-02-15 16:39:23,laptiev,3.795
2025-02-15 16:38:49,laptiev,3.875
2025-02-15 16:38:15,laptiev,3.805
2025-02-15 16:37:41,laptiev,3.875
2025-02-15 16:37:07,laptiev,3.871667
2025-02-15 16:36:33,laptiev,3.808333
2025-02-15 16:35:59,laptiev,3.87
2025-02-15 16:35:25,laptiev,3.81
2025-02-15 16:34:50,laptiev,3.801666
2025-02-15 16:34:16,laptiev,3.805
2025-02-15 16:33:42,laptiev,3.88
2025-02-15 16:33:08,laptiev,3.808333
2025-02-15 16:32:34,laptiev,3.81
2025-02-15 16:32:00,laptiev,3.81
2025-02-15 16:31:26,laptiev,3.881667
2025-02-15 16:30:52,laptiev,3.808333
2025-02-15 16:30:17,laptiev,3.808333
2025-02-15 16:29:43,laptiev,3.81
2025-02-15 16:29:09,laptiev,3.811666
2025-02-15 16:28:35,laptiev,3.883333
2025-02-15 16:28:01,laptiev,3.883333
2025-02-15 16:27:27,laptiev,3.876667
2025-02-15 16:26:53,laptiev,3.811666
2025-02-15 16:26:19,laptiev,3.885
2025-02-15 16:25:45,laptiev,3.883333
2025-02-15 16:25:11,laptiev,3.813334
2025-02-15 16:24:36,laptiev,3.813334
2025-02-15 16:24:02,laptiev,3.883333
2025-02-15 16:23:28,laptiev,3.883333
2025-02-15 16:22:54,laptiev,3.815
2025-02-15 16:22:20,laptiev,3.813334
2025-02-15 16:21:46,laptiev,3.815
2025-02-15 16:21:12,laptiev,3.883333
2025-02-15 16:20:38,laptiev,3.811666
2025-02-15 16:20:03,laptiev,3.813334
2025-02-15 16:19:29,laptiev,3.815
2025-02-15 16:18:55,laptiev,3.883333
2025-02-15 16:18:21,laptiev,3.815
2025-02-15 16:17:47,laptiev,3.886667
2025-02-15 16:17:13,laptiev,3.885
2025-02-15 16:16:39,laptiev,3.815
2025-02-15 16:16:05,laptiev,3.815
2025-02-15 16:15:31,laptiev,3.885
2025-02-15 16:14:57,laptiev,3.815
2025-02-15 16:14:22,laptiev,3.886667
2025-02-15 16:13:48,laptiev,3.886667
2025-02-15 16:13:14,laptiev,3.818333
2025-02-15 16:12:40,laptiev,3.815
2025-02-15 16:12:06,laptiev,3.815
2025-02-15 16:11:32,laptiev,3.886667
2025-02-15 16:10:58,laptiev,3.886667
2025-02-15 16:10:24,laptiev,3.818333
2025-02-15 16:09:50,laptiev,3.815
2025-02-15 16:09:15,laptiev,3.818333
2025-02-15 16:08:41,laptiev,3.818333
2025-02-15 16:08:07,laptiev,3.818333
2025-02-15 16:07:33,laptiev,3.818333
2025-02-15 16:06:59,laptiev,3.818333
2025-02-15 16:06:24,laptiev,3.888333
2025-02-15 16:05:50,laptiev,3.818333
2025-02-15 16:05:16,laptiev,3.888333
2025-02-15 16:04:42,laptiev,3.89
2025-02-15 16:04:08,laptiev,3.89
2025-02-15 16:03:34,laptiev,3.891667
2025-02-15 16:03:00,laptiev,3.821667
2025-02-15 16:02:26,laptiev,3.82
2025-02-15 16:01:51,laptiev,3.891667
2025-02-15 16:01:17,laptiev,3.895
2025-02-15 16:00:43,laptiev,3.891667
2025-02-15 16:00:09,laptiev,3.825
2025-02-15 15:59:35,laptiev,3.895
2025-02-15 15:59:01,laptiev,3.895
2025-02-15 15:58:27,laptiev,3.821667
2025-02-15 15:57:53,laptiev,3.895
2025-02-15 15:57:19,laptiev,3.823333
2025-02-15 15:56:45,laptiev,3.825
2025-02-15 15:56:11,laptiev,3.893333
2025-02-15 15:55:37,laptiev,3.825
2025-02-15 15:55:02,laptiev,3.828333
2025-02-15 15:54:28,laptiev,3.896667
2025-02-15 15:53:54,laptiev,3.825
2025-02-15 15:53:20,laptiev,3.83
2025-02-15 15:52:46,laptiev,3.823333
2025-02-15 15:52:12,laptiev,3.828333
2025-02-15 15:51:37,laptiev,3.9
2025-02-15 15:51:03,laptiev,3.9
2025-02-15 15:50:29,laptiev,3.83
2025-02-15 15:49:55,laptiev,3.825
2025-02-15 15:49:21,laptiev,3.83
2025-02-15 15:48:47,laptiev,3.903333
2025-02-15 15:48:13,laptiev,3.9
2025-02-15 15:47:39,laptiev,3.825
2025-02-15 15:47:05,laptiev,3.83
2025-02-15 15:46:31,laptiev,3.83
2025-02-15 15:45:57,laptiev,3.901667
2025-02-15 15:45:23,laptiev,3.901667
2025-02-15 15:44:49,laptiev,3.901667
2025-02-15 15:44:15,laptiev,3.83
2025-02-15 15:43:40,laptiev,3.833333
2025-02-15 15:43:06,laptiev,3.83
2025-02-15 15:42:32,laptiev,3.901667
2025-02-15 15:41:58,laptiev,3.903333
2025-02-15 15:41:24,laptiev,3.903333
2025-02-15 15:40:50,laptiev,3.83
2025-02-15 15:40:16,laptiev,3.903333
2025-02-15 15:39:05,laptiev,3.833333
2025-02-15 15:38:31,laptiev,3.905
2025-02-15 15:37:57,laptiev,3.903333
2025-02-15 15:37:22,laptiev,3.833333
2025-02-15 15:36:48,laptiev,3.833333
2025-02-15 15:36:14,laptiev,3.836667
2025-02-15 15:35:40,laptiev,3.905
2025-02-15 15:35:06,laptiev,3.905
2025-02-15 15:34:32,laptiev,3.833333
2025-02-15 15:33:58,laptiev,3.833333
2025-02-15 15:33:24,laptiev,3.833333
2025-02-15 15:32:49,laptiev,3.836667
2025-02-15 15:32:15,laptiev,3.835
2025-02-15 15:31:41,laptiev,3.833333
2025-02-15 15:31:07,laptiev,3.833333
2025-02-15 15:30:33,laptiev,3.835
2025-02-15 15:29:58,laptiev,3.836667
2025-02-15 15:29:24,laptiev,3.911666
2025-02-15 15:28:50,laptiev,3.908333
2025-02-15 15:28:16,laptiev,3.838333
2025-02-15 15:27:42,laptiev,3.84
2025-02-15 15:27:08,laptiev,3.911666
2025-02-15 15:26:34,laptiev,3.836667
2025-02-15 15:26:00,laptiev,3.911666
2025-02-15 15:25:26,laptiev,3.835
2025-02-15 15:24:52,laptiev,3.84
2025-02-15 15:24:17,laptiev,3.843333
2025-02-15 15:23:43,laptiev,3.84
2025-02-15 15:23:09,laptiev,3.84
2025-02-15 15:22:35,laptiev,3.845
2025-02-15 15:22:01,laptiev,3.845
2025-02-15 15:21:27,laptiev,3.845
2025-02-15 15:20:52,laptiev,3.916667
2025-02-15 15:20:18,laptiev,3.845
2025-02-15 15:19:44,laptiev,3.916667
2025-02-15 15:19:10,laptiev,3.84
2025-02-15 15:18:36,laptiev,3.845
2025-02-15 15:18:02,laptiev,3.843333
2025-02-15 15:17:28,laptiev,3.916667
2025-02-15 15:16:54,laptiev,3.845
2025-02-15 15:16:20,laptiev,3.84
2025-02-15 15:15:46,laptiev,3.916667
2025-02-15 15:15:11,laptiev,3.848333
2025-02-15 15:14:37,laptiev,3.846667
2025-02-15 15:14:03,laptiev,3.848333
2025-02-15 15:13:29,laptiev,3.918334
2025-02-15 15:12:55,laptiev,3.916667
2025-02-15 15:12:21,laptiev,3.848333
2025-02-15 15:11:47,laptiev,3.848333
2025-02-15 15:11:12,laptiev,3.848333
2025-02-15 15:10:38,laptiev,3.848333
2025-02-15 15:10:04,laptiev,3.921667
2025-02-15 15:09:30,laptiev,3.918334
2025-02-15 15:08:56,laptiev,3.848333
2025-02-15 15:08:22,laptiev,3.921667
2025-02-15 15:07:48,laptiev,3.921667
2025-02-15 15:07:14,laptiev,3.848333
2025-02-15 15:06:40,laptiev,3.85
2025-02-15 15:06:05,laptiev,3.85
2025-02-15 15:05:31,laptiev,3.848333
2025-02-15 15:04:57,laptiev,3.85
2025-02-15 15:04:23,laptiev,3.851667
2025-02-15 15:03:49,laptiev,3.851667
2025-02-15 15:03:15,laptiev,3.921667
2025-02-15 15:02:41,laptiev,3.921667
2025-02-15 15:02:06,laptiev,3.851667
2025-02-15 15:01:32,laptiev,3.921667
2025-02-15 15:00:58,laptiev,3.85
2025-02-15 15:00:24,laptiev,3.921667
2025-02-15 14:59:50,laptiev,3.851667
2025-02-15 14:59:16,laptiev,3.85
2025-02-15 14:58:42,laptiev,3.928334
2025-02-15 14:58:08,laptiev,3.928334
2025-02-15 14:57:34,laptiev,3.855
2025-02-15 14:56:59,laptiev,3.858333
2025-02-15 14:56:25,laptiev,3.921667
2025-02-15 14:55:51,laptiev,3.855
2025-02-15 14:55:17,laptiev,3.925
2025-02-15 14:54:43,laptiev,3.851667
2025-02-15 14:54:09,laptiev,3.86
